type,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,icao_code,iata_code,timezone
small_airport,Dewitt Field - Old Town Municipal Airport,44.952801,-68.674301,NA,US,US-ME,Old Town,KOLD,OLD,America/New_York
small_airport,Cattaraugus County-Olean Airport,42.241199,-78.371399,NA,US,US-NY,Olean,KOLE,OLE,America/New_York
medium_airport,L M Clayton Airport,48.094501,-105.574997,NA,US,US-MT,Wolf Point,KOLF,OLF,America/Denver
medium_airport,Olympia Regional Airport,46.969399,-122.903,NA,US,US-WA,Olympia,KOLM,OLM,America/Los_Angeles
medium_airport,Nogales International Airport,31.4177,-110.848,NA,US,US-AZ,Nogales,KOLS,OLS,America/Phoenix
medium_airport,Columbus Municipal Airport,41.448145,-97.340174,NA,US,US-NE,Columbus,KOLU,OLU,America/Chicago
small_airport,Olive Branch Airport,34.9786987305,-89.78690338130001,NA,US,US-MS,Olive Branch,KOLV,OLV,America/Chicago
small_airport,Olney Noble Airport,38.721802,-88.176399,NA,US,US-IL,Olney-Noble,KOLY,OLY,America/Chicago
large_airport,Eppley Airfield,41.3032,-95.894096,NA,US,US-NE,Omaha,KOMA,OMA,America/Chicago
small_airport,Omak Airport,48.4644012451,-119.517997742,NA,US,US-WA,Omak,KOMK,OMK,America/Los_Angeles
small_airport,Winona Municipal Airport Max Conrad Field,44.077202,-91.708298,NA,US,US-MN,Winona,KONA,ONA,America/Chicago
small_airport,O'Neill Municipal Airport–John L Baker Field,42.468916,-98.686989,NA,US,US-NE,O'Neill,KONL,ONL,America/Chicago
small_airport,Socorro Municipal Airport,34.022499,-106.903,NA,US,US-NM,Socorro,KONM,ONM,America/Denver
medium_airport,Ontario Municipal Airport,44.0198,-117.013289,NA,US,US-OR,Oregon,KONO,ONO,America/Boise
medium_airport,Newport Municipal Airport,44.580399,-124.057999,NA,US,US-OR,Newport,KONP,ONP,America/Los_Angeles
large_airport,Ontario International Airport,34.056,-117.600998,NA,US,US-CA,Ontario,KONT,ONT,America/Los_Angeles
small_airport,Olney Municipal Airport,33.350899,-98.819199,NA,US,US-TX,Olney,KONY,ONY,America/Chicago
small_airport,Oskaloosa Municipal Airport,41.2262,-92.493896,NA,US,US-IA,Cedar,KOOA,OOA,America/Chicago
medium_airport,Miami-Opa Locka Executive Airport,25.907,-80.278397,NA,US,US-FL,Miami,KOPF,OPF,America/New_York
small_airport,St Landry Parish Ahart Field,30.558399,-92.099403,NA,US,US-LA,Opelousas,KOPL,OPL,America/Chicago
medium_airport,Quonset State Airport,41.597099304199,-71.412101745605,NA,US,US-RI,North Kingstown,KOQU,NCO,America/New_York
large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,NA,US,US-IL,Chicago,KORD,ORD,America/Chicago
large_airport,Norfolk International Airport,36.895341,-76.201,NA,US,US-VA,Norfolk,KORF,ORF,America/New_York
medium_airport,Worcester Regional Airport,42.2673,-71.875702,NA,US,US-MA,Worcester,KORH,ORH,America/New_York
small_airport,Orlando Executive Airport,28.5455,-81.332901,NA,US,US-FL,Orlando,KORL,ORL,America/New_York
medium_airport,Orcas Island Airport,48.708199,-122.910004,NA,US,US-WA,Eastsound,KORS,ESD,America/Los_Angeles
small_airport,Mount Pleasant Regional Airport,33.095501,-94.961502,NA,US,US-TX,Mount Pleasant,KOSA,MPS,America/Chicago
small_airport,Oscoda Wurtsmith Airport,44.451599,-83.394096,NA,US,US-MI,Oscoda,KOSC,OSC,America/Detroit
medium_airport,Wittman Regional Airport,43.98440170288086,-88.55699920654297,NA,US,US-WI,Oshkosh,KOSH,OSH,America/Chicago
medium_airport,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,NA,US,US-OH,Columbus,KOSU,OSU,America/New_York
small_airport,Kosciusko Attala County Airport,33.090302,-89.542,NA,US,US-MS,Kosciusko,KOSX,OSX,America/Chicago
small_airport,Worthington Municipal Airport,43.65477,-95.577364,NA,US,US-MN,Worthington,KOTG,OTG,America/Chicago
medium_airport,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,NA,US,US-OR,North Bend,KOTH,OTH,America/Los_Angeles
medium_airport,Ottumwa Regional Airport,41.106368,-92.449837,NA,US,US-IA,Ottumwa,KOTM,OTM,America/Chicago
small_airport,University of Oklahoma Westheimer Airport,35.2456,-97.472099,NA,US,US-OK,Norman,KOUN,OUN,America/Chicago
small_airport,Oroville Municipal Airport,39.487800598145,-121.62200164795,NA,US,US-CA,Oroville,KOVE,OVE,America/Los_Angeles
small_airport,Owatonna Degner Regional Airport,44.123402,-93.260597,NA,US,US-MN,Owatonna,KOWA,OWA,America/Chicago
medium_airport,Owensboro Daviess County Airport,37.74010086,-87.16680145,NA,US,US-KY,Owensboro,KOWB,OWB,America/Chicago
medium_airport,Norwood Memorial Airport,42.1904983521,-71.1728973389,NA,US,US-MA,Norwood,KOWD,OWD,America/New_York
small_airport,Central Maine/Norridgewock Airport,44.7155,-69.866501,NA,US,US-ME,Norridgewock,KOWK,OWK,America/New_York
small_airport,Ocean City Municipal Airport,38.310398101807,-75.124000549316,NA,US,US-MD,Ocean City,KOXB,OCE,America/New_York
small_airport,Waterbury Oxford Airport,41.47859954834,-73.135200500488,NA,US,US-CT,Oxford,KOXC,OXC,America/New_York
small_airport,Miami University Airport,39.50230026,-84.78440094,NA,US,US-OH,Oxford,KOXD,OXD,America/New_York
medium_airport,Oxnard Airport,34.200801849365,-119.20700073242,NA,US,US-CA,Oxnard,KOXR,OXR,America/Los_Angeles
seaplane_base,Olga Bay Seaplane Base,57.161499,-154.229996,NA,US,US-AK,Olga Bay,,KOY,America/Anchorage
small_airport,St Marys Municipal Airport,41.412498474121,-78.502601623535,NA,US,US-PA,St Marys,KOYM,STQ,America/New_York
small_airport,Ozona Municipal Airport,30.735300064087,-101.20300292969,NA,US,US-TX,Ozona,KOZA,OZA,America/Chicago
medium_airport,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,NA,US,US-AL,Fort Rucker/Ozark,KOZR,OZR,America/Chicago
small_airport,Bisbee Municipal Airport,31.3640003204,-109.883003235,NA,US,US-AZ,Bisbee,,BSQ,America/Phoenix
small_airport,Polacca Airport,35.7916984558,-110.422996521,NA,US,US-AZ,Polacca,,PXL,America/Phoenix
small_airport,San Carlos Apache Airport,33.3531,-110.667,NA,US,US-AZ,Globe,,GLB,America/Phoenix
small_airport,Holbrook Municipal Airport,34.940700531,-110.138000488,NA,US,US-AZ,Holbrook,,HBK,America/Phoenix
small_airport,Cochise County Airport,32.245399,-109.894997,NA,US,US-AZ,Willcox,,CWX,America/Phoenix
small_airport,Cottonwood Airport,34.73,-112.035004,NA,US,US-AZ,Cottonwood,,CTW,America/Phoenix
medium_airport,Seattle Paine Field International Airport,47.9063,-122.281998,NA,US,US-WA,Everett,KPAE,PAE,America/Los_Angeles
medium_airport,Barkley Regional Airport,37.06079864501953,-88.7738037109375,NA,US,US-KY,Paducah,KPAH,PAH,America/Chicago
medium_airport,Tyndall Air Force Base,30.069599,-85.575401,NA,US,US-FL,Panama City,KPAM,PAM,America/Chicago
small_airport,Payson Airport,34.256801605225,-111.33899688721,NA,US,US-AZ,Payson,KPAN,PJB,America/Phoenix
medium_airport,Palo Alto Airport,37.461102,-122.114998,NA,US,US-CA,Palo Alto,KPAO,PAO,America/Los_Angeles
seaplane_base,Point Baker Seaplane Base,56.351898,-133.623001,NA,US,US-AK,Point Baker,,KPB,America/Sitka
medium_airport,"Pine Bluff Regional Airport, Grider Field",34.174121,-91.935643,NA,US,US-AR,Pine Bluff,KPBF,PBF,America/Chicago
medium_airport,Plattsburgh International Airport,44.650901794433594,-73.46810150146484,NA,US,US-NY,Plattsburgh,KPBG,PBG,America/New_York
large_airport,Palm Beach International Airport,26.683201,-80.095596,NA,US,US-FL,West Palm Beach,KPBI,PBI,America/New_York
small_airport,Pike County Airport Hatcher Field,37.560795,-82.570051,NA,US,US-KY,Pikeville,KPBX,PVL,America/New_York
small_airport,Prairie Du Chien Municipal Airport,43.019298553467,-91.12370300293,NA,US,US-WI,Prairie Du Chien,KPDC,PCD,America/Chicago
medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,NA,US,US-GA,Atlanta,KPDK,PDK,America/New_York
medium_airport,Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,NA,US,US-OR,Pendleton,KPDT,PDT,America/Los_Angeles
large_airport,Portland International Airport,45.588699,-122.598,NA,US,US-OR,Portland,KPDX,PDX,America/Los_Angeles
small_airport,Pecos Municipal Airport,31.382400512695,-103.51100158691,NA,US,US-TX,Pecos,KPEQ,PEQ,America/Chicago
small_airport,Pacific City State Airport,45.199799,-123.961998,NA,US,US-OR,Pacific City,KPFC,PFC,America/Los_Angeles
medium_airport,Page Municipal Airport,36.924234,-111.447716,NA,US,US-AZ,Page,KPGA,PGA,America/Phoenix
medium_airport,Punta Gorda Airport,26.9202,-81.990501,NA,US,US-FL,Punta Gorda,KPGD,PGD,America/New_York
small_airport,Kirk Field,36.06290054,-90.50779724,NA,US,US-AR,Paragould,KPGR,PGR,America/Chicago
medium_airport,Pitt-Greenville Airport,35.635535,-77.384262,NA,US,US-NC,Greenville,KPGV,PGV,America/New_York
small_airport,Harry Clever Field,40.470901489258,-81.419700622559,NA,US,US-OH,New Philadelphia,KPHD,PHD,America/New_York
medium_airport,Newport News Williamsburg International Airport,37.131901,-76.492996,NA,US,US-VA,Newport News,KPHF,PHF,America/New_York
small_airport,Robert F Swinnie Airport,33.4516983032,-79.5261993408,NA,US,US-SC,Andrews,KPHH,ADR,America/New_York
small_airport,Palm Beach County Glades Airport,26.78499985,-80.69339752,NA,US,US-FL,Pahokee,KPHK,PHK,America/New_York
large_airport,Philadelphia International Airport,39.871899,-75.241096,NA,US,US-PA,Philadelphia,KPHL,PHL,America/New_York
small_airport,St Clair County International Airport,42.9109993,-82.52890015,NA,US,US-MI,Port Huron,KPHN,PHN,America/Detroit
small_airport,Philip Airport,44.048527,-101.600933,NA,US,US-SD,Philip,KPHP,PHP,America/Denver
small_airport,Henry County Airport,36.338199615499995,-88.38289642330001,NA,US,US-TN,Paris,KPHT,PHT,America/Chicago
large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,NA,US,US-AZ,Phoenix,KPHX,PHX,America/Phoenix
medium_airport,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,NA,US,US-IL,Peoria,KPIA,PIA,America/Chicago
medium_airport,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,NA,US,US-MS,Moselle,KPIB,PIB,America/Chicago
medium_airport,St. Petersburg Clearwater International Airport,27.9102,-82.687401,NA,US,US-FL,Pinellas Park,KPIE,PIE,America/New_York
medium_airport,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,NA,US,US-ID,Pocatello,KPIH,PIH,America/Boise
small_airport,Harris County Airport,32.8406982422,-84.8824005127,NA,US,US-GA,Pine Mountain,KPIM,PIM,America/New_York
medium_airport,Pierre Regional Airport,44.38270187,-100.2860031,NA,US,US-SD,Pierre,KPIR,PIR,America/Chicago
large_airport,Pittsburgh International Airport,40.491501,-80.232903,NA,US,US-PA,Pittsburgh,KPIT,PIT,America/New_York
medium_airport,Mid Ohio Valley Regional Airport,39.3451,-81.439201,NA,US,US-WV,Parkersburg (Williamstown),KPKB,PKB,America/New_York
small_airport,Park Rapids Municipal Airport Konshok Field,46.9006,-95.073095,NA,US,US-MN,Park Rapids,KPKD,PKD,America/Chicago
small_airport,Park Falls Municipal Airport,45.955001831055,-90.42440032959,NA,US,US-WI,Park Falls,KPKF,PKF,America/Chicago
small_airport,Kapal Airport,-8.630184,142.823756,OC,PG,PG-WPD,Kapal,,KPL,Pacific/Port_Moresby
small_airport,M. Graham Clark Downtown Airport,36.62590027,-93.22889709,NA,US,US-MO,Branson / Hollister,KPLK,PLK,America/Chicago
medium_airport,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,NA,US,US-MI,Pellston,KPLN,PLN,America/Detroit
small_airport,St Clair County Airport,33.558799743652,-86.249099731445,NA,US,US-AL,Pell City,KPLR,PLR,America/Chicago
small_airport,Pembina Municipal Airport,48.9425010681,-97.2407989502,NA,US,US-ND,Pembina,KPMB,PMB,America/Chicago
medium_airport,Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,NA,US,US-CA,Palmdale,KPMD,PMD,America/Los_Angeles
small_airport,Greater Portsmouth Regional Airport,38.8404998779,-82.84729766850002,NA,US,US-OH,Portsmouth,KPMH,PMH,America/New_York
small_airport,Pompano Beach Airpark,26.247100830078,-80.111099243164,NA,US,US-FL,Pompano Beach,KPMP,PPM,America/New_York
medium_airport,Ralph Wenz Field,42.79550171,-109.8069992,NA,US,US-WY,Pinedale,KPNA,PWY,America/Denver
medium_airport,Ponca City Regional Airport,36.73199844,-97.09980011,NA,US,US-OK,Ponca City,KPNC,PNC,America/Chicago
medium_airport,Northeast Philadelphia Airport,40.082406,-75.010614,NA,US,US-PA,Philadelphia,KPNE,PNE,America/New_York
small_airport,Princeton Municipal Airport,45.200698852539,-67.564399719238,NA,US,US-ME,Princeton,KPNN,PNN,America/New_York
medium_airport,Pensacola International Airport,30.4734,-87.1866,NA,US,US-FL,Pensacola,KPNS,PNS,America/Chicago
medium_airport,Pope Field,35.170898,-79.014503,NA,US,US-NC,Fort Bragg,KPOB,POB,America/New_York
small_airport,Brackett Field,34.091598510742,-117.78199768066,NA,US,US-CA,La Verne,KPOC,POC,America/Los_Angeles
medium_airport,Polk Army Air Field,31.0447998,-93.1917038,NA,US,US-LA,Fort Polk,KPOE,POE,America/Chicago
small_airport,Poplar Bluff Municipal Airport,36.773899,-90.324898,NA,US,US-MO,Poplar Bluff,KPOF,POF,America/Chicago
small_airport,Pocahontas Municipal Airport,42.742802,-94.647301,NA,US,US-IA,Pocahontas,KPOH,POH,America/Chicago
medium_airport,Dutchess County Airport,41.6265983581543,-73.88420104980469,NA,US,US-NY,Poughkeepsie,KPOU,POU,America/New_York
small_airport,Powell Municipal Airport,44.867198944092,-108.79299926758,NA,US,US-WY,Powell,KPOY,POY,America/Denver
small_airport,Perry Lefors Field,35.612998962402,-100.99600219727,NA,US,US-TX,Pampa,KPPA,PPA,America/Chicago
small_airport,Tri-City Airport,37.32989883,-95.5062027,NA,US,US-KS,Parsons,KPPF,PPF,America/Chicago
small_airport,La Porte Municipal Airport,41.5724983215,-86.73449707030001,NA,US,US-IN,La Porte,KPPO,LPO,America/Chicago
medium_airport,Presque Isle International Airport,46.688999,-68.0448,NA,US,US-ME,Presque Isle,KPQI,PQI,America/New_York
small_airport,Trent Lott International Airport,30.462799072266,-88.529197692871,NA,US,US-MS,Pascagoula,KPQL,PGL,America/Chicago
seaplane_base,Port Williams Seaplane Base,58.490101,-152.582001,NA,US,US-AK,Port Williams,,KPR,America/Anchorage
medium_airport,Paso Robles Municipal Airport,35.67290115,-120.6269989,NA,US,US-CA,Paso Robles,KPRB,PRB,America/Los_Angeles
medium_airport,Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,NA,US,US-AZ,Prescott,KPRC,PRC,America/Phoenix
small_airport,Perry Municipal Airport,41.82799911,-94.15989685,NA,US,US-IA,Perry,KPRO,PRO,America/Chicago
medium_airport,Cox Field,33.636600494385,-95.450798034668,NA,US,US-TX,Paris,KPRX,PRX,America/Chicago
small_airport,Mid-State Regional Airport,40.884399,-78.087303,NA,US,US-PA,Philipsburg,KPSB,PSB,America/New_York
medium_airport,Tri Cities Airport,46.264702,-119.119003,NA,US,US-WA,Pasco,KPSC,PSC,America/Los_Angeles
small_airport,Pittsfield Municipal Airport,42.4268,-73.2929,NA,US,US-MA,Pittsfield,KPSF,PSF,America/New_York
small_airport,New River Valley Airport,37.137298583984,-80.678497314453,NA,US,US-VA,Dublin,KPSK,PSK,America/New_York
medium_airport,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,NA,US,US-NH,Portsmouth,KPSM,PSM,America/New_York
small_airport,Palestine Municipal Airport,31.779699325562,-95.706298828125,NA,US,US-TX,Palestine,KPSN,PSN,America/Chicago
small_airport,Stevens Field,37.28630066,-107.0559998,NA,US,US-CO,Pagosa Springs,KPSO,PGO,America/Denver
medium_airport,Palm Springs International Airport,33.8297,-116.507004,NA,US,US-CA,Palm Springs,KPSP,PSP,America/Los_Angeles
small_airport,Palacios Municipal Airport,28.727500915527,-96.250999450684,NA,US,US-TX,Palacios,KPSX,PSX,America/Chicago
small_airport,Dinwiddie County Airport,37.183799743652,-77.507400512695,NA,US,US-VA,Petersburg,KPTB,PTB,America/New_York
